1.0	0.0004593362739462167
11.0	1.1865468321794757e-06
21.0	9.992160398596381e-09
31.0	1.0942600283602e-10
41.0	1.3506585647079698e-12
51.0	1.7850829248084032e-14
61.0	2.4682563924994854e-16
71.0	3.521277713722775e-18
81.0	5.144766061432676e-20
91.0	7.651396153666075e-22
