-1.5	0.018709655683879854
-1.3	0.022450662542421958
-1.1	0.02574350201126206
-0.9000000000000001	0.029411159371545825
-0.7000000000000002	0.033526715037219434
-0.5000000000000002	0.0381155236128479
-0.3000000000000002	0.04317390074353475
-0.1000000000000002	0.04854330206383679
0.09999999999999981	0.05411663651162903
0.2999999999999998	0.05957752968217612
0.49999999999999983	0.06443561021248324
0.6999999999999998	0.06778655608916956
0.8999999999999999	0.06871746165317143
1.0999999999999999	0.06572082416976817
1.2999999999999998	0.05684735177976347
