0.025	0.010853694112764394
0.05	0.021626723654644058
0.07500000000000001	0.03223390316971836
0.1	0.042611130539630525
0.125	0.052663444877128616
0.15	0.06234074665175406
0.175	0.07156038571363364
0.19999999999999998	0.0802483157030111
0.22499999999999998	0.08839503848563464
0.24999999999999997	0.09588976635936741
0.27499999999999997	0.10276000850352823
0.3	0.1089210340741208
0.325	0.11436571241876059
0.35000000000000003	0.11906535048476075
0.37500000000000006	0.12305381384998011
0.4000000000000001	0.12625727172393902
0.4250000000000001	0.12873379267644047
0.4500000000000001	0.13045494636051985
0.47500000000000014	0.13148418095625813
0.5000000000000001	0.13183762518327424
0.5250000000000001	0.1315076830714297
0.5500000000000002	0.13056668259210485
0.5750000000000002	0.12902871775927977
0.6000000000000002	0.12695122394989575
0.6250000000000002	0.1243917086942944
0.6500000000000002	0.12138842036078769
0.6750000000000003	0.11795095778368969
0.7000000000000003	0.11420869968616898
0.7250000000000003	0.11015621485000852
0.7500000000000003	0.10583537978722998
0.7750000000000004	0.1013530505137127
0.8000000000000004	0.09668226190377589
0.8250000000000004	0.09192315063765885
0.8500000000000004	0.08710636922434602
0.8750000000000004	0.0822623666521141
0.9000000000000005	0.07741265846165996
0.9250000000000005	0.07263661245931893
0.9500000000000005	0.06792015810055249
0.9750000000000005	0.06330651082167814
