0.025	7.698156721696133e-07
0.05	6.12772536742876e-06
0.07500000000000001	2.0501193175170368e-05
0.1	4.799962052615167e-05
0.125	9.228914921307288e-05
0.15	0.00015641676910927742
0.175	0.0002428456054524635
0.19999999999999998	0.0003532020543751886
0.22499999999999998	0.00048813755329119593
0.24999999999999997	0.0006476688682456701
0.27499999999999997	0.0008310232072298877
0.3	0.0010365868224711844
0.325	0.0012619418947167028
0.35000000000000003	0.0015032295573645924
0.37500000000000006	0.001757587005351314
0.4000000000000001	0.0020207039153450493
0.4250000000000001	0.0022873823887135693
0.4500000000000001	0.0025554775179178675
0.47500000000000014	0.002816646356063104
0.5000000000000001	0.003069210722439266
0.5250000000000001	0.0033071135059648754
0.5500000000000002	0.0035287563674426003
0.5750000000000002	0.0037266885879113257
0.6000000000000002	0.003899937672586729
0.6250000000000002	0.004046055018692982
0.6500000000000002	0.004164421669080522
0.6750000000000003	0.004250591202281652
0.7000000000000003	0.004307186920377399
0.7250000000000003	0.00433193001207977
0.7500000000000003	0.004326312658298257
0.7750000000000004	0.004292131089768261
0.8000000000000004	0.004228414012030709
0.8250000000000004	0.004139911558666784
0.8500000000000004	0.004028456755891495
0.8750000000000004	0.003895199372209006
0.9000000000000005	0.0037456502657548384
0.9250000000000005	0.0035794128994728314
0.9500000000000005	0.0034010929659270203
0.9750000000000005	0.003214969978437478
